"genotype_id","Marker_1","Marker_2","n_observed","z_true","n_tested","timepoint","village","latitude","longitude","genotype","village_id"
9,"RR","RR",0,0.000406143620682192,10,1,"px_kigali_14",-1.895833333334,30.020833333335,"RRRR",14
1,"SS","SS",0,0.0131368829908104,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"SSSS",14
2,"SR","SS",0,0.000995409002046599,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"SRSS",14
3,"RR","SS",0,0.0000132612613103746,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"RRSS",14
4,"SS","SR",0,0.204833793878523,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"SSSR",14
5,"SR","SR",0,0.0155206834446702,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"SRSR",14
6,"RR","SR",0,0.000206773133909975,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"RRSR",14
7,"SS","RR",9,0.710722796957163,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"SSRR",14
8,"SR","RR",1,0.0538529475025229,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"SRRR",14
9,"RR","RR",0,0.000717451829043645,10,2,"px_kigali_14",-1.895833333334,30.020833333335,"RRRR",14
1,"SS","SS",0,0.000227903111701951,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"SSSS",15
2,"SR","SS",0,0.000967361272210428,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"SRSS",15
3,"RR","SS",0,0.00102651936604889,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"RRSS",15
4,"SS","SR",0,0.00921425797841116,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"SSSR",15
5,"SR","SR",2,0.0391109899900266,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"SRSR",15
6,"RR","SR",0,0.041502786811351,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"RRSR",15
7,"SS","RR",0,0.0931344788308169,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"SSRR",15
8,"SR","RR",5,0.395320130803036,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"SRRR",15
9,"RR","RR",3,0.419495571836397,10,1,"px_kigali_15",-1.895833333334,30.0625000000017,"RRRR",15
1,"SS","SS",0,0.000114479366453353,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"SSSS",15
2,"SR","SS",0,0.000673952800504736,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"SRSS",15
3,"RR","SS",0,0.000770081738859398,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"RRSS",15
4,"SS","SR",0,0.00577377246106805,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"SSSR",15
5,"SR","SR",1,0.0339908425436606,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"SRSR",15
6,"RR","SR",0,0.0388391102636782,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"RRSR",15
7,"SS","RR",0,0.06756593169053,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"SSRR",15
8,"SR","RR",5,0.397768176853941,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"SRRR",15
9,"RR","RR",4,0.454503652281304,10,2,"px_kigali_15",-1.895833333334,30.0625000000017,"RRRR",15
1,"SS","SS",0,0.0000226569407774824,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"SSSS",16
2,"SR","SS",0,0.00159995631455173,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"SRSS",16
3,"RR","SS",0,0.0282458721688922,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"RRSS",16
4,"SS","SR",0,0.000216881274898382,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"SSSR",16
5,"SR","SR",0,0.0153154200600004,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"SRSR",16
6,"RR","SR",3,0.270380755582607,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"RRSR",16
7,"SS","RR",0,0.000519018519146353,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"SSRR",16
8,"SR","RR",1,0.0366513275217982,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"SRRR",16
9,"RR","RR",6,0.647048111617328,10,1,"px_kigali_16",-1.895833333334,30.1041666666683,"RRRR",16
1,"SS","SS",0,0.0000143372732134806,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"SSSS",16
2,"SR","SS",0,0.00124653212816917,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"SRSS",16
3,"RR","SS",1,0.0231438041734702,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"RRSS",16
4,"SS","SR",0,0.000157532965571256,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"SSSR",16
5,"SR","SR",0,0.0136964609592361,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"SRSR",16
6,"RR","SR",0,0.254296061165879,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"RRSR",16
7,"SS","RR",0,0.0004156103996883,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"SSRR",16
8,"SR","RR",0,0.0361346058137177,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"SRRR",16
9,"RR","RR",9,0.670895055121055,10,2,"px_kigali_16",-1.895833333334,30.1041666666683,"RRRR",16
1,"SS","SS",7,0.701209944518504,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"SSSS",17
2,"SR","SS",1,0.15255096223832,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"SRSS",17
3,"RR","SS",0,0.00829701441912691,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"RRSS",17
4,"SS","SR",2,0.108042232841119,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"SSSR",17
5,"SR","SR",0,0.0235050097494081,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"SRSR",17
6,"RR","SR",0,0.00127840166952135,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"RRSR",17
7,"SS","RR",0,0.00416177928260464,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"SSRR",17
8,"SR","RR",0,0.000905411338141811,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"SRRR",17
9,"RR","RR",0,0.0000492439432539781,10,1,"px_kigali_17",-1.895833333334,30.145833333335,"RRRR",17
1,"SS","SS",8,0.676786710691847,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"SSSS",17
2,"SR","SS",0,0.166063076174356,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"SRSS",17
3,"RR","SS",0,0.00931370805799586,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"RRSS",17
4,"SS","SR",1,0.112805051075688,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"SSSR",17
5,"SR","SR",1,0.0276789622102426,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"SRSR",17
6,"RR","SR",0,0.00155238466800309,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"RRSR",17
7,"SS","RR",0,0.0046064346150128,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"SSRR",17
8,"SR","RR",0,0.00113028032359424,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"SRRR",17
9,"RR","RR",0,0.0000633921832605401,10,2,"px_kigali_17",-1.895833333334,30.145833333335,"RRRR",17
1,"SS","SS",0,0.0560775848080799,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"SSSS",18
2,"SR","SS",2,0.208507384153989,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"SRSS",18
3,"RR","SS",0,0.193817767811311,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"RRSS",18
4,"SS","SR",0,0.0534964534922055,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"SSSR",18
5,"SR","SR",3,0.198910235120684,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"SRSR",18
6,"RR","SR",5,0.184896750406892,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"RRSR",18
7,"SS","RR",0,0.0127585315329591,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"SSRR",18
8,"SR","RR",0,0.0474387055841995,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"SRRR",18
9,"RR","RR",0,0.044096587089679,10,1,"px_kigali_18",-1.895833333334,30.1875000000017,"RRRR",18
1,"SS","SS",0,0.050720087873694,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"SSSS",18
2,"SR","SS",5,0.202587130080406,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"SRSS",18
3,"RR","SS",1,0.19189616236599,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"RRSS",18
4,"SS","SR",0,0.0506824826848377,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"SSSR",18
5,"SR","SR",2,0.202436926726943,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"SRSR",18
6,"RR","SR",1,0.191753885573321,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"RRSR",18
7,"SS","RR",0,0.0125230870526651,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"SSRR",18
8,"SR","RR",1,0.0500199501243832,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"SRRR",18
9,"RR","RR",0,0.0473802875177595,10,2,"px_kigali_18",-1.895833333334,30.1875000000017,"RRRR",18
1,"SS","SS",0,0.00058142605973876,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"SSSS",19
2,"SR","SS",0,0.00556533431891487,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"SRSS",19
3,"RR","SS",0,0.0133176633397175,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"RRSS",19
4,"SS","SR",0,0.0071721115989426,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"SSSR",19
5,"SR","SR",1,0.0686505156625022,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"SRSR",19
6,"RR","SR",0,0.164278442821288,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"RRSR",19
7,"SS","RR",0,0.0221176811429311,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"SSRR",19
8,"SR","RR",2,0.211707555686233,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"SRRR",19
9,"RR","RR",7,0.506609269369731,10,1,"px_kigali_19",-1.895833333334,30.2291666666683,"RRRR",19
1,"SS","SS",0,0.000523910577450623,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"SSSS",19
2,"SR","SS",0,0.005262844369105,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"SRSS",19
3,"RR","SS",0,0.012757169925188,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"RRSS",19
4,"SS","SR",0,0.00666704358748543,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"SSSR",19
5,"SR","SR",2,0.0669725222455204,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"SRSR",19
6,"RR","SR",0,0.162341841537266,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"RRSR",19
7,"SS","RR",0,0.0210614563185066,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"SSRR",19
8,"SR","RR",0,0.211568866065603,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"SRRR",19
9,"RR","RR",8,0.512844345373875,10,2,"px_kigali_19",-1.895833333334,30.2291666666683,"RRRR",19
1,"SS","SS",0,0.045681229054499,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"SSSS",20
2,"SR","SS",1,0.116700373671131,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"SRSS",20
3,"RR","SS",1,0.0745326772994248,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"RRSS",20
4,"SS","SR",0,0.0963409492708326,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"SSSR",20
5,"SR","SR",3,0.246119139358629,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"SRSR",20
6,"RR","SR",2,0.157188171845303,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"RRSR",20
7,"SS","RR",1,0.0507953633174428,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"SSRR",20
8,"SR","RR",0,0.129765288776149,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"SRRR",20
9,"RR","RR",2,0.0828768074065893,10,1,"px_kigali_20",-1.895833333334,30.270833333335,"RRRR",20
1,"SS","SS",0,0.0431673616209887,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"SSSS",20
2,"SR","SS",0,0.114457227002911,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"SRSS",20
3,"RR","SS",0,0.0738345923203442,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"RRSS",20
4,"SS","SR",1,0.0932453364396632,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"SSSR",20
5,"SR","SR",5,0.247237779634142,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"SRSR",20
6,"RR","SR",2,0.15948927947564,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"RRSR",20
7,"SS","RR",0,0.0500882713322507,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"SSRR",20
8,"SR","RR",1,0.13280785359074,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"SRRR",20
9,"RR","RR",1,0.0856722985833204,10,2,"px_kigali_20",-1.895833333334,30.270833333335,"RRRR",20
1,"SS","SS",8,0.283540984437208,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"SSSS",21
2,"SR","SS",1,0.229746657891707,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"SRSS",21
3,"RR","SS",1,0.0465395919020837,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"RRSS",21
4,"SS","SR",0,0.190830108323236,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"SSSR",21
5,"SR","SR",0,0.154625193600839,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"SRSR",21
6,"RR","SR",0,0.0313222985439716,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"RRSR",21
7,"SS","RR",0,0.032108347859645,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"SSRR",21
8,"SR","RR",0,0.0260166466792084,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"SRRR",21
9,"RR","RR",0,0.00527017076209998,10,1,"px_kigali_21",-1.93750000000067,29.9791666666683,"RRRR",21
1,"SS","SS",2,0.142783934971074,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"SSSS",21
2,"SR","SS",0,0.230755480278224,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"SRSS",21
3,"RR","SS",0,0.0531586211674393,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"RRSS",21
4,"SS","SR",0,0.157211513934808,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"SSSR",21
5,"SR","SR",6,0.254072129407573,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"SRSR",21
6,"RR","SR",1,0.0585300252028569,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"RRSR",21
7,"SS","RR",0,0.0346297960803015,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"SSRR",21
8,"SR","RR",1,0.0559657865436037,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"SRRR",21
9,"RR","RR",0,0.0128927124141196,10,2,"px_kigali_21",-1.93750000000067,29.9791666666683,"RRRR",21
1,"SS","SS",0,0.00157289788952202,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"SSSS",22
2,"SR","SS",0,0.00525590311835703,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"SRSS",22
3,"RR","SS",0,0.00439070421763035,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"RRSS",22
4,"SS","SR",1,0.0265533304868929,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"SSSR",22
5,"SR","SR",0,0.0887290481082889,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"SRSR",22
6,"RR","SR",0,0.0741229427145856,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"RRSR",22
7,"SS","RR",2,0.112066931473966,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"SSRR",22
8,"SR","RR",1,0.374476269898049,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"SRRR",22
9,"RR","RR",6,0.312831972092708,10,1,"px_kigali_22",-1.93750000000067,30.020833333335,"RRRR",22
1,"SS","SS",0,0.000460261379199622,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"SSSS",22
2,"SR","SS",0,0.00283940036495878,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"SRSS",22
3,"RR","SS",0,0.00267120375217167,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"RRSS",22
4,"SS","SR",0,0.0119744561093789,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"SSSR",22
5,"SR","SR",0,0.0738716663698327,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"SRSR",22
6,"RR","SR",0,0.0694957550972687,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"RRSR",22
7,"SS","RR",0,0.0646498156469469,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"SSRR",22
8,"SR","RR",8,0.398831443258774,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"SRRR",22
9,"RR","RR",2,0.375205998021468,10,2,"px_kigali_22",-1.93750000000067,30.020833333335,"RRRR",22
1,"SS","SS",0,0.000321135561545455,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"SSSS",23
2,"SR","SS",0,0.0023935617260788,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"SRSS",23
3,"RR","SS",0,0.00446006174859684,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"RRSS",23
4,"SS","SR",0,0.00694026933638438,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"SSSR",23
5,"SR","SR",0,0.051728818111278,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"SRSR",23
6,"RR","SR",0,0.0963892931794978,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"RRSR",23
7,"SS","RR",0,0.0374976678352773,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"SSRR",23
8,"SR","RR",1,0.279486277121731,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"SRRR",23
9,"RR","RR",9,0.52078291537961,10,1,"px_kigali_23",-1.93750000000067,30.0625000000017,"RRRR",23
1,"SS","SS",0,0.000110889013956659,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"SSSS",23
2,"SR","SS",0,0.00135695565888252,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"SRSS",23
3,"RR","SS",0,0.00280052297019891,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"RRSS",23
4,"SS","SR",0,0.00338004246287974,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"SSSR",23
5,"SR","SR",0,0.0413617867416562,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"SRSR",23
6,"RR","SR",0,0.0853636101520586,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"RRSR",23
7,"SS","RR",0,0.0224883241145896,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"SSRR",23
8,"SR","RR",6,0.27519100023744,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"SRRR",23
9,"RR","RR",4,0.567946868648337,10,2,"px_kigali_23",-1.93750000000067,30.0625000000017,"RRRR",23
1,"SS","SS",1,0.0127429436677948,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"SSSS",24
2,"SR","SS",0,0.0518264016371864,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"SRSS",24
3,"RR","SS",1,0.0526953578525534,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"RRSS",24
4,"SS","SR",1,0.0489386433392063,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"SSSR",24
5,"SR","SR",2,0.199036725845908,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"SRSR",24
6,"RR","SR",1,0.202373909106689,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"RRSR",24
7,"SS","RR",0,0.0469866083209295,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"SSRR",24
8,"SR","RR",4,0.191097669258635,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"SRRR",24
9,"RR","RR",0,0.194301740971097,10,1,"px_kigali_24",-1.93750000000067,30.1041666666683,"RRRR",24
1,"SS","SS",0,0.00665249744554644,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"SSSS",24
2,"SR","SS",0,0.0386311145321073,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"SRSS",24
3,"RR","SS",0,0.0425178525980872,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"RRSS",24
4,"SS","SR",0,0.0325379593825102,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"SSSR",24
5,"SR","SR",1,0.188948232725486,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"SRSR",24
6,"RR","SR",2,0.20795861587204,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"RRSR",24
7,"SS","RR",0,0.0365770429248403,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"SSRR",24
8,"SR","RR",1,0.212403228417812,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"SRRR",24
9,"RR","RR",6,0.233773456101572,10,2,"px_kigali_24",-1.93750000000067,30.1041666666683,"RRRR",24
1,"SS","SS",0,0.0229918756802218,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"SSSS",25
2,"SR","SS",2,0.252641991278794,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"SRSS",25
3,"RR","SS",6,0.694027497444583,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"RRSS",25
4,"SS","SR",0,0.000713826222452294,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"SSSR",25
5,"SR","SR",2,0.00784374797322439,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"SRSR",25
6,"RR","SR",0,0.0215473949872239,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"RRSR",25
7,"SS","RR",0,0.00000554052097678766,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"SSRR",25
8,"SR","RR",0,0.0000608809943027692,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"SRRR",25
9,"RR","RR",0,0.00016724489822146,10,1,"px_kigali_25",-1.93750000000067,30.145833333335,"RRRR",25
1,"SS","SS",1,0.0174401999082187,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"SSSS",25
2,"SR","SS",1,0.242522544580943,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"SRSS",25
3,"RR","SS",8,0.704698958995221,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"RRSS",25
4,"SS","SR",0,0.000633400237788317,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"SSSR",25
5,"SR","SR",0,0.00880803191563226,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"SRSR",25
6,"RR","SR",0,0.0255935419631518,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"RRSR",25
7,"SS","RR",0,0.00000548379111234215,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"SSRR",25
8,"SR","RR",0,0.0000762573239707443,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"SRRR",25
9,"RR","RR",0,0.000221581283961868,10,2,"px_kigali_25",-1.93750000000067,30.145833333335,"RRRR",25
1,"SS","SS",0,0.00569249981018717,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"SSSS",26
2,"SR","SS",2,0.0402473922997388,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"SRSS",26
3,"RR","SS",1,0.0711397734285728,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"RRSS",26
4,"SS","SR",0,0.0218880251948547,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"SSSR",26
5,"SR","SR",2,0.154753792895589,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"SRSR",26
6,"RR","SR",2,0.273536970589668,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"RRSR",26
7,"SS","RR",0,0.021040213566468,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"SSRR",26
8,"SR","RR",0,0.148759553397698,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"SRRR",26
9,"RR","RR",3,0.262941778817223,10,1,"px_kigali_26",-1.93750000000067,30.1875000000017,"RRRR",26
1,"SS","SS",0,0.0042311071032001,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"SSSS",26
2,"SR","SS",0,0.0349525053177809,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"SRSS",26
3,"RR","SS",1,0.0642312883269454,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"RRSS",26
4,"SS","SR",0,0.0180207539928189,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"SSSR",26
5,"SR","SR",1,0.148866593163769,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"SRSR",26
6,"RR","SR",7,0.273568174321623,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"RRSR",26
7,"SS","RR",0,0.0186620407943229,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"SSRR",26
8,"SR","RR",1,0.154164161812607,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"SRRR",26
9,"RR","RR",0,0.283303375166932,10,2,"px_kigali_26",-1.93750000000067,30.1875000000017,"RRRR",26
1,"SS","SS",0,0.122144004054369,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"SSSS",27
2,"SR","SS",6,0.244761031731449,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"SRSS",27
3,"RR","SS",1,0.122617485643864,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"RRSS",27
4,"SS","SR",2,0.104865017475558,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"SSSR",27
5,"SR","SR",0,0.210136142732221,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"SRSR",27
6,"RR","SR",0,0.105271518437608,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"RRSR",27
7,"SS","RR",0,0.022507596617977,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"SSRR",27
8,"SR","RR",0,0.0451023577674687,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"SRRR",27
9,"RR","RR",1,0.0225948455394847,10,1,"px_kigali_27",-1.93750000000067,30.2291666666683,"RRRR",27
1,"SS","SS",0,0.107102455585167,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"SSSS",27
2,"SR","SS",4,0.239191620276854,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"SRSS",27
3,"RR","SS",1,0.123215225422382,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"RRSS",27
4,"SS","SR",0,0.0986833280895314,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"SSSR",27
5,"SR","SR",5,0.220389205934474,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"SRSR",27
6,"RR","SR",0,0.113529502657513,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"RRSR",27
7,"SS","RR",0,0.0223299433027539,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"SSRR",27
8,"SR","RR",0,0.0498694011271173,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"SRRR",27
9,"RR","RR",0,0.0256893176042069,10,2,"px_kigali_27",-1.93750000000067,30.2291666666683,"RRRR",27
1,"SS","SS",0,0.0162321906438518,10,1,"px_kigali_28",-1.93750000000067,30.270833333335,"SSSS",28
